Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,Capital Gain Yeild,Dividend Yeild,Total Monthly Return,Rolling Balance,Percent_change_since_last_month,Percent_change_since_last_year
1926-01-01,12.65,0.6075,1.249,17.9,3.68,216.34,10.39,21.36,11.34,,,,,,
1926-02-01,12.67,0.615,1.248,17.9,3.65,216.68,10.52,21.34,11.39,0.001571600258851823,0.00405226341252966,0.005623863671381483,10056.24,,
1926-03-01,11.81,0.6225,1.248,17.8,3.62,203.11,10.71,21.46,10.71,-0.06262691526675278,0.004118977293705003,-0.05850793797304778,9467.87,-5.85,
1926-04-01,11.48,0.63,1.247,17.9,3.6,196.33,10.77,21.33,10.4,-0.033380926591502144,0.004418787848948845,-0.0289621387425533,9193.66,-2.9,
1926-05-01,11.56,0.6375,1.246,17.8,3.57,198.81,10.96,21.43,10.58,0.012631793409056128,0.004652031443657788,0.017283824852713917,9352.56,1.73,
1926-06-01,12.11,0.645,1.245,17.7,3.54,209.45,11.16,21.53,11.2,0.05351843468638392,0.00467783310698657,0.05819626779337049,9896.84,5.82,
1926-07-01,12.62,0.6525,1.244,17.5,3.51,220.76,11.41,21.76,11.87,0.053998567677249955,0.004539667382828042,0.058538235060078,10476.19,5.85,
1926-08-01,13.12,0.66,1.243,17.4,3.48,230.83,11.61,21.87,12.49,0.045615147671679755,0.004382587425258199,0.04999773509693795,10999.97,5.0,
1926-09-01,13.32,0.6675,1.242,17.5,3.45,233.01,11.68,21.73,12.69,0.009444179699345745,0.004216667388698753,0.013660847088044499,11150.24,1.37,
1926-10-01,13.02,0.675,1.242,17.6,3.42,226.46,11.74,21.6,12.43,-0.028110381528689683,0.004198675307211422,-0.02391170622147826,10883.62,-2.39,
1926-11-01,13.19,0.6825,1.241,17.7,3.4,228.13,11.8,21.46,12.62,0.007374370749801234,0.00434219435367541,0.011716565103476644,11011.14,1.17,
1926-12-01,13.49,0.69,1.24,17.7,3.37,233.31,11.93,21.45,13.01,0.022706351641607884,0.004357895352065343,0.027064246993673227,11309.15,2.71,
1927-01-01,13.4,0.6967,1.229,17.5,3.34,234.41,12.19,21.5,13.19,0.004714757190004691,0.004354006829254354,0.009068764019259046,11411.71,0.91,
1927-02-01,13.66,0.7033,1.218,17.4,3.34,240.33,12.37,21.43,13.63,0.025254895268973235,0.004397565519104703,0.029652460788077938,11750.09,2.97,16.84
1927-03-01,13.87,0.71,1.208,17.3,3.34,245.43,12.56,21.38,14.03,0.02122082137061538,0.004355122817237409,0.02557594418785279,12050.61,2.56,27.28
1927-04-01,14.21,0.7167,1.197,17.3,3.34,251.45,12.68,21.18,14.49,0.02452837876380223,0.0043053688084857865,0.028833747572288015,12398.08,2.88,34.85
1927-05-01,14.7,0.7233,1.186,17.4,3.34,258.62,12.73,20.87,15.0,0.028514615231656458,0.004218863922582356,0.03273347915423881,12803.91,3.27,36.9
1927-06-01,14.89,0.73,1.175,17.6,3.34,258.99,12.7,20.44,15.12,0.001430670481787969,0.004092233134843915,0.0055229036166318845,12874.63,0.55,30.09
1927-07-01,15.22,0.7367,1.164,17.3,3.33,269.32,13.04,20.6,15.82,0.03988570987296801,0.004195786195091187,0.044081496068059195,13442.16,4.41,28.31
1927-08-01,16.03,0.7433,1.153,17.2,3.33,285.3,13.23,20.52,16.86,0.05933462052576867,0.0040936432496658254,0.06342826377543449,14294.77,6.34,29.95
1927-09-01,16.94,0.75,1.143,17.3,3.33,299.76,13.27,20.23,17.82,0.050683491062039884,0.0038760369202009573,0.05455952798224084,15074.69,5.46,35.2
1927-10-01,16.68,0.7567,1.132,17.4,3.33,293.46,13.31,19.92,17.54,-0.021016813450760646,0.0037001823681167157,-0.017316631082643932,14813.64,-1.73,36.11
1927-11-01,17.06,0.7633,1.121,17.3,3.33,301.88,13.51,19.84,18.13,0.02869215566005594,0.003836411549558145,0.032528567209614084,15295.51,3.25,38.91
1927-12-01,17.46,0.77,1.11,17.3,3.33,308.96,13.63,19.64,18.65,0.023453027693123043,0.0037625325736495743,0.027215560266772618,15711.79,2.72,38.93
1928-01-01,17.53,0.7767,1.133,17.3,3.33,310.2,13.74,20.05,18.81,0.004013464526152283,0.0037059813568099433,0.007719445882962226,15833.07,0.77,38.74
1928-02-01,17.32,0.7833,1.155,17.1,3.35,310.07,14.02,20.68,18.87,-0.0004190844616376385,0.0037663872770255747,0.0033473028153879363,15886.07,0.33,35.2
1928-03-01,18.25,0.79,1.177,17.1,3.38,326.72,14.14,21.07,19.94,0.05369755216564013,0.0038002171552660156,0.057497769320906146,16799.48,5.75,39.41
1928-04-01,19.4,0.7967,1.2,17.1,3.4,347.3,14.26,21.48,21.26,0.0629897159647404,0.003637161279791054,0.06662687724453145,17918.78,6.66,44.53
1928-05-01,20.0,0.8033,1.222,17.2,3.42,355.96,14.3,21.75,21.83,0.02493521451194923,0.0034312314041654666,0.028366445916114695,18427.07,2.84,43.92
1928-06-01,19.02,0.81,1.245,17.1,3.44,340.5,14.5,22.29,20.91,-0.04343184627486229,0.003394576169607072,-0.040037270105255214,17689.3,-4.0,37.4
1928-07-01,19.16,0.8167,1.268,17.1,3.46,343.01,14.62,22.7,21.08,0.007371512481644613,0.0035780714635340184,0.010949583945178632,17882.99,1.09,33.04
1928-08-01,19.78,0.8233,1.29,17.1,3.49,354.11,14.74,23.09,21.76,0.032360572578059014,0.003581042340845262,0.035941614918904276,18525.74,3.59,29.6
1928-09-01,21.17,0.83,1.312,17.3,3.51,374.61,14.69,23.22,23.0,0.057891615599672416,0.0034570237120292186,0.06134863931170163,19662.27,6.13,30.43
1928-10-01,21.6,0.8367,1.335,17.2,3.53,384.44,14.89,23.76,23.58,0.026240623581858424,0.0033123337159534807,0.029552957297811905,20243.35,2.96,36.65
1928-11-01,23.06,0.8433,1.357,17.2,3.56,410.42,15.01,24.15,25.12,0.06757881594006872,0.0032536503312177016,0.07083246627128642,21677.23,7.08,41.72
1928-12-01,23.15,0.85,1.38,17.1,3.58,414.44,15.22,24.71,25.3,0.009794844305833005,0.00309033023082046,0.012885174536653466,21956.55,1.29,39.75
1929-01-01,24.86,0.86,1.399,17.1,3.6,445.05,15.4,25.05,27.08,0.07385870089759679,0.003096547952256861,0.07695524884985365,23646.22,7.7,49.35
1929-02-01,24.99,0.87,1.418,17.1,3.57,447.38,15.57,25.39,27.13,0.005235366812717636,0.002915402763734412,0.008150769576452048,23838.95,0.82,50.06
1929-03-01,25.43,0.88,1.438,17.0,3.55,457.93,15.85,25.89,27.68,0.023581742590191808,0.0029523745659916253,0.026534117156183434,24471.5,2.65,45.67
1929-04-01,25.28,0.89,1.457,16.9,3.52,457.92,16.12,26.39,27.57,-2.183739872904353e-05,0.002933490562604183,0.0029116531638751393,24542.75,0.29,36.97
1929-05-01,25.66,0.9,1.476,17.0,3.5,462.07,16.21,26.58,27.7,0.009062718378756064,0.0029499330305147913,0.012012651409270856,24837.57,1.2,34.79
1929-06-01,26.15,0.91,1.495,17.1,3.47,468.14,16.29,26.76,27.94,0.013136537754019939,0.002937866557015171,0.016074404311035108,25236.82,1.61,42.67
1929-07-01,28.48,0.92,1.514,17.3,3.45,503.96,16.28,26.79,29.93,0.07651557226470712,0.002897993477734581,0.0794135657424417,27240.97,7.94,52.33
1929-08-01,30.1,0.93,1.533,17.3,3.42,532.63,16.46,27.13,31.48,0.05688943566949761,0.0027217768605974023,0.05961121253009501,28864.84,5.96,55.81
1929-09-01,31.3,0.94,1.552,17.3,3.39,553.86,16.63,27.46,32.56,0.03985881381071291,0.0026018687143670714,0.042460682525079986,30090.46,4.25,53.04
1929-10-01,27.99,0.95,1.572,17.3,3.37,495.29,16.81,27.82,28.96,-0.10574874517025962,0.0025292191769279836,-0.10321952599333163,26984.53,-10.32,33.3
1929-11-01,20.58,0.96,1.591,17.3,3.34,364.17,16.99,28.15,21.17,-0.26473379232368915,0.00285859462806302,-0.2618751976956261,19917.95,-26.19,-8.12
1929-12-01,21.4,0.97,1.61,17.2,3.32,380.88,17.26,28.65,22.01,0.04588516352253063,0.0039496205984384586,0.04983478412096909,20910.56,4.98,-4.76
1930-01-01,21.71,0.9708,1.557,17.1,3.29,388.66,17.38,27.87,22.31,0.02042638101239243,0.003802597493523769,0.0242289785059162,21417.2,2.42,-9.43
1930-02-01,23.07,0.9717,1.503,17.0,3.29,415.43,17.5,27.07,23.7,0.06887768229300668,0.0037522084426834077,0.0726298907356901,22972.73,7.26,-3.63
1930-03-01,23.94,0.9725,1.45,16.9,3.3,433.65,17.62,26.27,24.59,0.04385817105168132,0.003534490367410475,0.04739266141909179,24061.47,4.74,-1.68
1930-04-01,25.46,0.9733,1.397,17.0,3.3,458.47,17.53,25.16,25.84,0.057235097428802145,0.003368692109612207,0.06060378953841435,25519.69,6.06,3.98
1930-05-01,23.94,0.9742,1.343,16.9,3.31,433.65,17.65,24.33,24.31,-0.05413658472746319,0.003208134301771835,-0.05092845042569135,24220.01,-5.09,-2.49
1930-06-01,21.52,0.975,1.29,16.8,3.31,392.13,17.77,23.51,21.87,-0.09574541681079207,0.0034148122525846495,-0.09233060455820742,21983.76,-9.23,-12.89
1930-07-01,21.06,0.9758,1.237,16.6,3.32,388.38,18.0,22.81,21.55,-0.009563155076122714,0.003825262030449086,-0.005737893045673629,21857.62,-0.57,-19.76
1930-08-01,20.79,0.9767,1.183,16.5,3.32,385.72,18.12,21.95,21.3,-0.006848962356454936,0.003887944796333488,-0.002961017560121448,21792.9,-0.3,-24.5
1930-09-01,20.78,0.9775,1.13,16.6,3.32,383.21,18.03,20.84,21.07,-0.006507311002800082,0.0038953126620346365,-0.0026119983407654457,21735.98,-0.26,-27.76
1930-10-01,17.92,0.9783,1.077,16.5,3.33,332.47,18.15,19.98,18.21,-0.13240781816758423,0.003946922053182329,-0.1284608961144019,18943.75,-12.85,-29.8
1930-11-01,16.62,0.9792,1.023,16.4,3.33,310.23,18.28,19.1,16.94,-0.066893253526634,0.004581867035622262,-0.06231138649101174,17763.34,-6.23,-10.82
1930-12-01,15.51,0.98,0.97,16.1,3.34,294.91,18.63,18.44,16.06,-0.04938271604938269,0.005004351610095735,-0.04437836443928696,16975.03,-4.44,-18.82
1931-01-01,15.98,0.9667,0.94,15.9,3.34,307.67,18.61,18.1,16.71,0.04326743752331216,0.005258666485820533,0.048526104009132695,17798.77,4.85,-16.89
1931-02-01,17.2,0.9533,0.91,15.7,3.37,335.38,18.59,17.74,18.16,0.09006402964214899,0.005035156715528542,0.09509918635767753,19491.41,9.51,-15.15
1931-03-01,17.53,0.94,0.88,15.6,3.4,344.0,18.45,17.27,18.58,0.025702188562227935,0.004584352078239608,0.030286540640467544,20081.74,3.03,-16.54
1931-04-01,15.86,0.9267,0.85,15.5,3.42,313.24,18.3,16.79,16.87,-0.08941860465116276,0.0044331395348837215,-0.08498546511627904,18375.09,-8.5,-28.0
1931-05-01,14.33,0.9133,0.82,15.3,3.45,286.72,18.27,16.41,15.4,-0.08466351679223592,0.0048604903588302896,-0.07980302643340563,16908.7,-7.98,-30.19
1931-06-01,13.87,0.9,0.79,15.1,3.48,281.19,18.25,16.02,15.06,-0.0192871093750001,0.00530424572172619,-0.01398286365327391,16672.27,-1.4,-24.16
1931-07-01,14.33,0.8867,0.76,15.1,3.51,290.52,17.98,15.41,15.52,0.033180411821188464,0.00532854416349562,0.03850895598468408,17314.3,3.85,-20.79
1931-08-01,13.9,0.8733,0.73,15.1,3.54,281.8,17.7,14.8,15.01,-0.030015145256780843,0.005077103125430263,-0.02493804213135058,16882.51,-2.49,-22.53
1931-09-01,11.83,0.86,0.7,15.0,3.57,241.43,17.55,14.29,12.82,-0.14325762952448545,0.005189850958126331,-0.13806777856635913,14551.58,-13.81,-33.05
1931-10-01,10.25,0.8467,0.67,14.9,3.6,210.59,17.4,13.77,11.15,-0.1277388891189993,0.006005881622002236,-0.12173300749699707,12780.17,-12.17,-32.54
1931-11-01,10.39,0.8333,0.64,14.7,3.62,216.37,17.35,13.33,11.42,0.027446697374044357,0.006865631479810692,0.034312328853855045,13218.69,3.43,-25.58
1931-12-01,8.44,0.82,0.61,14.6,3.65,176.97,17.19,12.79,9.31,-0.1820954845865878,0.006620603595692564,-0.17547488099089525,10899.14,-17.55,-35.79
1932-01-01,8.3,0.7933,0.5933,14.3,3.68,177.68,16.98,12.7,9.31,0.004011979431542114,0.007995705486805673,0.012007684918347788,11030.02,1.2,-38.03
1932-02-01,8.23,0.7667,0.5767,14.1,3.65,178.68,16.65,12.52,9.34,0.005628095452498874,0.007808982440342188,0.013437077892841062,11178.23,1.34,-42.65
1932-03-01,8.26,0.74,0.56,14.0,3.62,180.62,16.18,12.25,9.41,0.010857398701589421,0.007546078650846951,0.018403477352436373,11383.95,1.84,-43.31
1932-04-01,6.28,0.7133,0.5433,13.9,3.59,138.31,15.71,11.97,7.19,-0.23424869892592184,0.007248182187280848,-0.227000516738641,8799.78,-22.7,-52.11
1932-05-01,5.51,0.6867,0.5267,13.7,3.56,123.12,15.34,11.77,6.39,-0.10982575374159495,0.009242522835177017,-0.10058323090641794,7914.67,-10.06,-53.19
1932-06-01,4.77,0.66,0.51,13.6,3.53,107.37,14.86,11.48,5.57,-0.12792397660818713,0.010057938055014077,-0.11786603855317306,6981.8,-11.79,-58.12
1932-07-01,5.01,0.6333,0.4933,13.6,3.5,112.77,14.26,11.1,5.84,0.05029337803855818,0.011067647697991368,0.06136102573654954,7410.21,6.14,-57.2
1932-08-01,7.53,0.6067,0.4767,13.5,3.46,170.75,13.76,10.81,8.83,0.5141438325795868,0.01016818893913866,0.5243120215187255,11295.48,52.43,-33.09
1932-09-01,8.26,0.58,0.46,13.4,3.43,188.7,13.25,10.51,9.76,0.10512445095168368,0.006466569058077111,0.11159102000976079,12555.95,11.16,-13.71
1932-10-01,7.12,0.5533,0.4433,13.3,3.4,163.88,12.74,10.2,8.48,-0.1315315315315315,0.005626214449743862,-0.12590531708178762,10975.09,-12.59,-14.12
1932-11-01,7.05,0.5267,0.4267,13.2,3.37,163.5,12.21,9.9,8.46,-0.002318769831584058,0.00620881132536002,0.003890041493775962,11017.78,0.39,-16.65
1932-12-01,6.82,0.5,0.41,13.1,3.34,159.37,11.68,9.58,8.26,-0.02525993883792046,0.005953109072375127,-0.019306829765545333,10805.06,-1.93,-0.86
1933-01-01,7.09,0.495,0.4125,12.9,3.31,168.25,11.75,9.79,8.73,0.05571939511827819,0.006143983602099935,0.06186337872037813,11473.5,6.19,4.02
1933-02-01,6.25,0.49,0.415,12.7,3.29,150.65,11.81,10.0,7.83,-0.10460624071322433,0.005849430411094602,-0.09875681030212972,10340.42,-9.88,-7.5
1933-03-01,6.23,0.485,0.4175,12.6,3.28,151.36,11.78,10.14,7.87,0.004712910720212466,0.00651620754508242,0.011229118265294886,10456.53,1.12,-8.15
1933-04-01,6.89,0.48,0.42,12.6,3.26,167.4,11.66,10.2,8.72,0.10597251585623672,0.006419573643410852,0.11239208949964757,11631.76,11.24,32.18
1933-05-01,8.87,0.475,0.4225,12.6,3.25,215.5,11.54,10.26,11.25,0.28733572281959374,0.005744723217841497,0.2930804460374352,15040.8,29.31,90.04
1933-06-01,10.39,0.47,0.425,12.7,3.23,250.45,11.33,10.24,13.1,0.16218097447795818,0.004381283836040217,0.1665622583139984,17546.03,16.66,151.31
1933-07-01,11.23,0.465,0.4275,13.1,3.21,262.43,10.87,9.99,13.75,0.047833898981832774,0.0036168230518400213,0.0514507220336728,18448.79,5.15,148.96
1933-08-01,10.67,0.46,0.43,13.2,3.2,247.45,10.67,9.97,13.0,-0.057081888503601026,0.0033882051086638974,-0.05369368339493713,17458.21,-5.37,54.56
1933-09-01,10.58,0.455,0.4325,13.2,3.18,245.37,10.55,10.03,12.92,-0.008405738533036913,0.003552906311039268,-0.004852832221997645,17373.48,-0.49,38.37
1933-10-01,9.55,0.45,0.435,13.2,3.17,221.48,10.44,10.09,11.7,-0.09736316583119377,0.003545665729306761,-0.09381750010188701,15743.55,-9.38,43.45
1933-11-01,9.78,0.445,0.4375,13.2,3.15,226.81,10.32,10.15,12.01,0.024065378363734933,0.00388296911685028,0.027948347480585212,16183.55,2.79,46.89
1933-12-01,9.97,0.44,0.44,13.2,3.14,231.22,10.2,10.2,12.28,0.019443587143423997,0.003747630175036374,0.02319121731846037,16558.87,2.32,53.25
1934-01-01,10.54,0.4408,0.4442,13.2,3.12,244.44,10.22,10.3,13.03,0.05717498486290113,0.0036833607242741403,0.06085834558717527,17566.62,6.09,53.11
1934-02-01,11.32,0.4417,0.4483,13.3,3.09,260.55,10.17,10.32,13.93,0.06590574374079534,0.003467108492881689,0.06937285223367703,18785.26,6.94,81.67
1934-03-01,10.74,0.4425,0.4525,13.3,3.06,247.2,10.19,10.42,13.25,-0.05123776626367309,0.0032591313247617216,-0.047978634938911364,17883.97,-4.8,71.03
1934-04-01,10.92,0.4433,0.4567,13.3,3.04,251.35,10.2,10.51,13.52,0.01678802588996766,0.0034385113268608413,0.020226537216828502,18245.7,2.02,56.86
1934-05-01,9.81,0.4442,0.4608,13.3,3.01,225.8,10.22,10.61,12.18,-0.10165108414561362,0.0033883694715204564,-0.09826271467409317,16452.83,-9.83,9.39
1934-06-01,9.94,0.445,0.465,13.4,2.98,227.08,10.17,10.62,12.29,0.005668733392382644,0.003753321523472099,0.009422054915854744,16607.85,0.94,-5.35
1934-07-01,9.47,0.4458,0.4692,13.4,2.96,216.35,10.18,10.72,11.74,-0.04725206975515245,0.0037358346544536427,-0.043516235100698804,15885.14,-4.35,-13.9
1934-08-01,9.1,0.4467,0.4733,13.4,2.93,207.89,10.21,10.81,11.32,-0.03910330483013639,0.003932670826592713,-0.03517063400354368,15326.45,-3.52,-12.21
1934-09-01,8.88,0.4475,0.4775,13.6,2.9,199.88,10.07,10.75,10.91,-0.03852999182259845,0.004036589863228952,-0.034493401959369493,14797.79,-3.45,-14.83
1934-10-01,8.95,0.4483,0.4817,13.5,2.87,202.95,10.17,10.92,11.11,0.015359215529317558,0.00424004402641585,0.019599259555733408,15087.81,1.96,-4.17
1934-11-01,9.2,0.4492,0.4858,13.5,2.84,208.62,10.19,11.02,11.45,0.027937915742793872,0.0041841175987517455,0.03212203334154562,15572.46,3.21,-3.78
1934-12-01,9.26,0.45,0.49,13.4,2.82,211.55,10.28,11.19,11.64,0.014044674527849712,0.004106349662863899,0.01815102419071361,15855.12,1.82,-4.25
1935-01-01,9.26,0.45,0.57,13.6,2.79,208.44,10.13,12.83,11.5,-0.014701016308201434,0.003990388403056803,-0.01071062790514463,15685.3,-1.07,-10.71
1935-02-01,8.98,0.45,0.65,13.7,2.78,200.66,10.06,14.52,11.09,-0.03732488965649588,0.00402194076632764,-0.03330294889016824,15162.93,-3.33,-19.28
1935-03-01,8.41,0.45,0.73,13.7,2.77,187.92,10.06,16.31,10.4,-0.06349048141134261,0.004177879663776206,-0.05931260174756641,14263.58,-5.93,-20.24
1935-04-01,9.04,0.446667,0.756667,13.8,2.75,200.54,9.91,16.79,11.1,0.06715623669646661,0.004394600539236555,0.07155083723570317,15284.15,7.16,-16.23
1935-05-01,9.75,0.443333,0.783333,13.8,2.74,216.29,9.83,17.38,11.99,0.07853794754163758,0.00408480436155713,0.08262275190319471,16546.97,8.26,0.57
1935-06-01,10.12,0.44,0.81,13.7,2.73,226.13,9.83,18.1,12.54,0.04549447501040272,0.0037873533989859296,0.04928182840938865,17362.44,4.93,4.54
1935-07-01,10.65,0.44,0.793333,13.7,2.72,237.98,9.83,17.73,13.2,0.05240348472117806,0.003622547502174266,0.056026032223352326,18335.18,5.6,15.42
1935-08-01,11.37,0.44,0.776667,13.7,2.71,254.06,9.83,17.35,14.11,0.0675687032523742,0.003442166008348041,0.07101086926072224,19637.18,7.1,28.13
1935-09-01,11.61,0.44,0.76,13.7,2.7,259.43,9.83,16.98,14.42,0.02113673935290878,0.003224303970190769,0.02436104332309955,20115.56,2.44,35.94
1935-10-01,11.92,0.45,0.76,13.7,2.69,266.35,10.06,16.98,14.83,0.026673861928073143,0.0032314432923460407,0.029905305220419183,20717.13,2.99,37.31
1935-11-01,13.04,0.46,0.76,13.8,2.67,289.27,10.2,16.86,16.13,0.08605218697202913,0.0031912896564670543,0.08924347662849619,22565.99,8.92,44.91
1935-12-01,13.04,0.47,0.76,13.8,2.66,289.27,10.43,16.86,16.16,0.0,0.0030046899666977796,0.0030046899666977796,22633.8,0.3,42.75
1936-01-01,13.76,0.48,0.77,13.8,2.65,305.24,10.65,17.08,17.09,0.055207937221281256,0.003068067895046151,0.058276005116327405,23952.8,5.83,52.71
1936-02-01,14.55,0.49,0.78,13.8,2.65,322.76,10.87,17.3,18.1,0.05739745773817318,0.0029676101865198966,0.06036506792469308,25398.72,6.04,67.51
1936-03-01,14.86,0.5,0.79,13.7,2.66,332.05,11.17,17.65,18.66,0.02878299665386052,0.002883979840541992,0.03166697649440251,26203.02,3.17,83.71
1936-04-01,14.88,0.516667,0.82,13.7,2.66,332.49,11.54,18.32,18.72,0.0013251016413190716,0.0028961501781860155,0.004221251819505088,26313.63,0.42,72.16
1936-05-01,14.09,0.533333,0.85,13.7,2.66,314.84,11.92,18.99,17.75,-0.05308430328731701,0.00298755852306335,-0.05009674476425366,24995.4,-5.01,51.06
1936-06-01,14.69,0.55,0.88,13.8,2.66,325.87,12.2,19.52,18.39,0.035033667894803805,0.003229153432431288,0.038262821327235096,25951.79,3.83,49.47
1936-07-01,15.56,0.57,0.9,13.9,2.67,342.69,12.55,19.82,19.36,0.0516156749624083,0.003209357514755373,0.05482503247716367,27374.6,5.48,49.3
1936-08-01,15.87,0.59,0.92,14.0,2.67,347.02,12.9,20.12,19.62,0.012635326388280908,0.003136945927806472,0.01577227231608738,27806.36,1.58,41.6
1936-09-01,16.05,0.61,0.94,14.0,2.67,350.95,13.34,20.55,19.86,0.011324995677482587,0.0032034656984227614,0.014528461375905348,28210.35,1.45,40.24
1936-10-01,16.89,0.646667,0.966667,14.0,2.67,369.32,14.14,21.14,20.91,0.05234363869497081,0.003357553307688655,0.055701192002659466,29781.7,5.57,43.75
1936-11-01,17.36,0.683333,0.993333,14.0,2.67,379.6,14.94,21.72,21.5,0.027834939889526778,0.0033710603270876204,0.031206000216614398,30711.06,3.12,36.09
1936-12-01,17.06,0.72,1.02,14.0,2.68,373.04,15.74,22.3,21.13,-0.01728134878819811,0.0034553916403231473,-0.013825957147874962,30286.45,-1.38,33.81
1937-01-01,17.59,0.73,1.05,14.1,2.68,381.9,15.85,22.8,21.62,0.02375080420330248,0.003540728429480306,0.027291532632782785,31113.02,2.73,29.89
1937-02-01,18.11,0.74,1.08,14.1,2.67,393.19,16.07,23.45,22.24,0.02956271275202938,0.0035065898577288993,0.03306930260975828,32141.9,3.31,26.55
1937-03-01,18.09,0.75,1.11,14.2,2.66,389.99,16.17,23.93,22.04,-0.008138558966402983,0.0034270963147587682,-0.004711462651644214,31990.47,-0.47,22.09
1937-04-01,17.01,0.78,1.13,14.3,2.65,364.14,16.7,24.19,20.56,-0.06628375086540686,0.003568467567544467,-0.0627152832978624,29984.18,-6.27,13.95
1937-05-01,16.25,0.81,1.15,14.4,2.64,345.46,17.22,24.45,19.47,-0.05129895095293021,0.00394079200307574,-0.04735815894985447,28564.18,-4.74,14.28
1937-06-01,15.64,0.84,1.17,14.4,2.63,332.49,17.86,24.87,18.71,-0.03754414403983087,0.004308265308091626,-0.03323587873173924,27614.83,-3.32,6.41
1937-07-01,16.57,0.816667,1.18667,14.5,2.62,349.83,17.24,25.05,19.65,0.05215194441938096,0.004320931957853369,0.056472876377234325,29174.31,5.65,6.57
1937-08-01,16.74,0.793333,1.20333,14.5,2.61,353.42,16.75,25.4,19.81,0.010262127318983598,0.003990033254247301,0.014252160573230898,29590.11,1.43,6.41
1937-09-01,14.37,0.77,1.22,14.6,2.6,301.3,16.15,25.58,16.85,-0.1474732612755362,0.0038080282194933313,-0.14366523305604287,25339.04,-14.37,-10.18
1937-10-01,12.28,0.78,1.19,14.6,2.59,257.48,16.35,24.95,14.36,-0.14543644208430134,0.0045220710255559245,-0.1409143710587454,21768.41,-14.09,-26.91
1937-11-01,11.2,0.79,1.16,14.5,2.58,236.46,16.68,24.49,13.16,-0.08163740873077524,0.005398477551654497,-0.07623893117912074,20108.81,-7.62,-34.52
1937-12-01,11.02,0.8,1.13,14.4,2.57,234.27,17.01,24.02,13.01,-0.009261608728749038,0.005994671403197159,-0.003266937325551879,20043.11,-0.33,-33.82
1938-01-01,11.31,0.793333,1.07667,14.2,2.56,243.82,17.1,23.21,13.51,0.04076492935501764,0.00608272506082725,0.04684765441584489,20982.08,4.68,-32.56
1938-02-01,11.04,0.786667,1.02333,14.1,2.54,239.69,17.08,22.22,13.26,-0.016938725289147714,0.00583763978891532,-0.011101085500232394,20749.16,-1.11,-35.45
1938-03-01,10.31,0.78,0.97,14.1,2.53,223.84,16.93,21.06,12.38,-0.0661270808127164,0.005886075069186589,-0.06024100574352981,19499.21,-6.02,-39.05
1938-04-01,9.89,0.766667,0.903333,14.2,2.51,213.21,16.53,19.47,11.79,-0.04748927805575409,0.006153949249463903,-0.04133532880629019,18693.2,-4.13,-37.66
1938-05-01,9.98,0.753333,0.836667,14.1,2.49,216.68,16.36,18.17,11.99,0.016275034004033576,0.0063943217172427805,0.022669355721276357,19116.97,2.27,-33.07
1938-06-01,10.21,0.74,0.77,14.1,2.48,221.67,16.07,16.72,12.29,0.02302935203987438,0.006180388899144668,0.029209740939019048,19675.37,2.92,-28.75
1938-07-01,12.24,0.713333,0.72,14.1,2.46,265.74,15.49,15.63,14.77,0.19880904046555703,0.0058232207034480685,0.2046322611690051,23701.58,20.46,-18.76
1938-08-01,12.31,0.686667,0.67,14.1,2.44,267.26,14.91,14.55,14.9,0.00571987657108445,0.004675622789192443,0.010395499360276894,23947.97,1.04,-19.07
1938-09-01,11.75,0.66,0.62,14.1,2.43,255.11,14.33,13.46,14.28,-0.045461348499588335,0.004468183292174911,-0.040993165207413425,22966.27,-4.1,-9.36
1938-10-01,13.06,0.61,0.626667,14.0,2.41,285.57,13.34,13.7,16.06,0.11939947473638814,0.0043575973762951924,0.12375707211268333,25808.51,12.38,18.56
1938-11-01,13.07,0.56,0.633333,14.0,2.39,285.79,12.25,13.85,16.15,0.0007703890464685622,0.0035747219012267862,0.0043451109476953485,25920.65,0.43,28.9
1938-12-01,12.69,0.51,0.64,14.0,2.38,277.48,11.15,13.99,15.76,-0.02907729451695301,0.003251221759567048,-0.025826072757385965,25251.22,-2.58,25.98
1939-01-01,12.5,0.513333,0.663333,14.0,2.36,273.33,11.22,14.5,15.6,-0.014956032867233796,0.0033696122243044545,-0.011586420642929342,24958.65,-1.16,18.95
1939-02-01,12.4,0.516667,0.686667,13.9,2.35,273.09,11.38,15.12,15.66,-0.0008780594885303812,0.003469554506762278,0.002591495018231897,25023.33,0.26,20.6
1939-03-01,12.39,0.52,0.71,13.9,2.33,272.87,11.45,15.64,15.73,-0.0008055952250172854,0.0034939641388064984,0.002688368913789213,25090.6,0.27,28.67
1939-04-01,10.83,0.523333,0.726667,13.8,2.32,240.24,11.61,16.12,13.92,-0.11958075273939969,0.0035456444460732215,-0.11603510829332647,22179.21,-11.6,18.65
1939-05-01,11.23,0.526667,0.743333,13.8,2.31,249.12,11.68,16.49,14.5,0.03696303696303694,0.004051504051504051,0.04101454101454099,23088.88,4.1,20.78
1939-06-01,11.43,0.53,0.76,13.8,2.3,253.55,11.76,16.86,14.83,0.01778259473346181,0.0039338471419396275,0.02171644187540144,23590.29,2.17,19.9
1939-07-01,11.71,0.54,0.776667,13.8,2.29,259.76,11.98,17.23,15.27,0.024492210609347188,0.003937421941760336,0.028429632551107524,24260.95,2.84,2.36
